date,mean
2025-10-28,1.42
2025-10-29,2.05
2025-10-30,1.69
2025-10-31,1.85
2025-11-01,1.56
2025-11-02,2.39
2025-11-03,1.97
2025-11-04,2.11
2025-11-05,2.69
2025-11-06,1.86
2025-11-07,1.86
2025-11-08,1.84
2025-11-09,1.61
2025-11-10,1.1
2025-11-11,1.37
2025-11-12,1.66
2025-11-13,1.66
2025-11-14,1.45
2025-11-15,1.15
2025-11-16,1.15
2025-11-17,1.77
2025-11-18,1.62
2025-11-19,1.35
2025-11-20,1.52
2025-11-21,1.87
2025-11-22,2.11
2025-11-23,1.64
2025-11-24,1.29
2025-11-25,1.89
2025-11-26,1.82
2025-11-27,1.95
2025-11-28,1.36
2025-11-29,0.91
2025-11-30,1.81
2025-12-01,1.35
2025-12-02,1.35
2025-12-03,1.22
2025-12-04,0.95
2025-12-05,0.94
2025-12-06,0.84
2025-12-07,0.97
2025-12-08,1.1
2025-12-09,0.98
2025-12-10,1.12
2025-12-11,0.82
2025-12-12,0.66
2025-12-13,1.86
2025-12-14,1.3
2025-12-15,0.77
2025-12-16,1.46
2025-12-17,1.3
2025-12-18,0.93
2025-12-19,1.09
2025-12-20,1
2025-12-21,1.15
2025-12-22,1.01
2025-12-23,1.07
2025-12-24,0.92
2025-12-25,0.99
2025-12-26,0.95
2025-12-27,0.9
2025-12-28,1.08
2025-12-29,0.88
2025-12-30,0.84
2025-12-31,1.24
2026-01-01,0.97
2026-01-02,1.82
2026-01-03,1.2
2026-01-04,1.6
2026-01-05,1.84
2026-01-06,1.62
