date,mean
2025-10-28,1.39
2025-10-29,1.92
2025-10-30,1.65
2025-10-31,1.8
2025-11-01,1.43
2025-11-02,2.35
2025-11-03,1.95
2025-11-04,2.22
2025-11-05,2.51
2025-11-06,1.76
2025-11-07,1.76
2025-11-08,1.73
2025-11-09,1.57
2025-11-10,1.05
2025-11-11,1.33
2025-11-12,1.57
2025-11-13,1.57
2025-11-14,1.39
2025-11-15,1.12
2025-11-16,1.12
2025-11-17,1.64
2025-11-18,1.56
2025-11-19,1.28
2025-11-20,1.42
2025-11-21,1.79
2025-11-22,2.02
2025-11-23,1.59
2025-11-24,1.16
2025-11-25,1.76
2025-11-26,1.71
2025-11-27,1.71
2025-11-28,1.3
2025-11-29,0.85
2025-11-30,1.67
2025-12-01,1.31
2025-12-02,1.31
2025-12-03,1.13
2025-12-04,0.85
2025-12-05,0.87
2025-12-06,0.83
2025-12-07,0.97
2025-12-08,1.09
2025-12-09,0.99
2025-12-10,1.05
2025-12-11,0.79
2025-12-12,0.64
2025-12-13,1.73
2025-12-14,1.24
2025-12-15,0.75
2025-12-16,1.32
2025-12-17,1.22
2025-12-18,0.89
2025-12-19,1.05
2025-12-20,0.95
2025-12-21,1.09
2025-12-22,0.93
2025-12-23,1.03
2025-12-24,0.89
2025-12-25,0.91
2025-12-26,0.91
2025-12-27,0.89
2025-12-28,1.08
2025-12-29,0.84
2025-12-30,0.83
2025-12-31,1.17
