date,mean
2025-10-28,1.39
2025-10-29,1.27
2025-10-30,1.29
2025-10-31,0.82
2025-11-01,1
2025-11-02,1.42
2025-11-03,1.49
2025-11-04,2.24
2025-11-05,1.76
2025-11-06,1.18
2025-11-07,1.18
2025-11-08,1.15
2025-11-09,1.19
2025-11-10,0.89
2025-11-11,1.5
2025-11-12,1.58
2025-11-13,1.58
2025-11-14,0.97
2025-11-15,0.77
2025-11-16,0.77
2025-11-17,0.92
2025-11-18,1.15
2025-11-19,0.9
2025-11-20,1.06
2025-11-21,1.08
2025-11-22,0.89
2025-11-23,0.72
2025-11-24,0.88
2025-11-25,0.98
2025-11-26,0.89
2025-11-27,0.82
2025-11-28,0.8
2025-11-29,0.73
2025-11-30,1
2025-12-01,1.01
2025-12-02,1.01
2025-12-03,0.64
2025-12-04,0.87
2025-12-05,0.51
2025-12-06,0.72
2025-12-07,0.75
2025-12-08,0.93
2025-12-09,0.95
2025-12-10,0.65
