date,mean
2025-10-28,1.3
2025-10-29,1.25
2025-10-30,1.29
2025-10-31,0.81
2025-11-01,0.94
2025-11-02,1.47
2025-11-03,1.54
2025-11-04,2.26
2025-11-05,1.75
2025-11-06,1.11
2025-11-07,1.11
2025-11-08,1.14
2025-11-09,1.16
2025-11-10,0.82
2025-11-11,1.6
2025-11-12,1.66
2025-11-13,1.66
2025-11-14,0.99
2025-11-15,0.69
2025-11-16,0.69
2025-11-17,0.96
2025-11-18,1.28
2025-11-19,0.94
2025-11-20,1.15
2025-11-21,1.15
2025-11-22,0.88
2025-11-23,0.69
2025-11-24,0.85
2025-11-25,1.05
2025-11-26,0.97
2025-11-27,0.81
2025-11-28,0.83
2025-11-29,0.62
2025-11-30,1.08
2025-12-01,0.97
2025-12-02,0.97
2025-12-03,0.6
2025-12-04,0.88
2025-12-05,0.47
2025-12-06,0.63
2025-12-07,0.67
2025-12-08,0.85
2025-12-09,0.9
2025-12-10,0.64
2025-12-11,0.68
2025-12-12,0.53
2025-12-13,0.98
2025-12-14,0.76
2025-12-15,0.5
2025-12-16,0.75
2025-12-17,0.69
2025-12-18,0.81
2025-12-19,0.55
2025-12-20,0.63
2025-12-21,0.47
2025-12-22,0.53
