date,mean
2025-10-28,1.43
2025-10-29,1.57
2025-10-30,1.45
2025-10-31,1.37
2025-11-01,1.07
2025-11-02,1.66
2025-11-03,1.78
2025-11-04,1.79
2025-11-05,1.79
2025-11-06,1.35
2025-11-07,1.35
2025-11-08,1.42
2025-11-09,1.26
2025-11-10,0.9
2025-11-11,1.36
2025-11-12,1.41
2025-11-13,1.41
2025-11-14,0.79
2025-11-15,0.78
2025-11-16,0.78
2025-11-17,0.9
2025-11-18,1.4
2025-11-19,0.98
2025-11-20,1.2
2025-11-21,1.37
2025-11-22,1.18
2025-11-23,0.96
2025-11-24,0.74
2025-11-25,1.35
2025-11-26,1.1
2025-11-27,1.06
2025-11-28,0.89
2025-11-29,0.8
2025-11-30,1.35
2025-12-01,1.03
2025-12-02,1.03
2025-12-03,0.84
2025-12-04,1.06
2025-12-05,0.66
2025-12-06,0.95
2025-12-07,0.82
2025-12-08,0.89
2025-12-09,0.79
2025-12-10,0.68
2025-12-11,0.71
2025-12-12,0.5
2025-12-13,1.24
2025-12-14,1.24
2025-12-15,0.53
2025-12-16,1.12
2025-12-17,0.8
2025-12-18,0.8
2025-12-19,0.89
2025-12-20,0.69
2025-12-21,0.61
2025-12-22,0.62
2025-12-23,0.67
2025-12-24,0.74
2025-12-25,0.77
2025-12-26,0.66
2025-12-27,1.16
2025-12-28,1.01
2025-12-29,0.72
2025-12-30,0.64
2025-12-31,0.75
2026-01-01,0.73
2026-01-02,1.16
2026-01-03,0.78
2026-01-04,1.06
2026-01-05,1.32
2026-01-06,1.19
2026-01-07,0.62
2026-01-08,0.49
2026-01-09,1.04
2026-01-10,0.7
2026-01-11,0.53
2026-01-12,0.86
2026-01-13,0.75
2026-01-14,0.66
2026-01-15,0.58
2026-01-16,0.59
2026-01-17,0.7
2026-01-18,0.88
2026-01-19,1.1
2026-01-20,0.72
2026-01-21,0.96
2026-01-22,0.77
2026-01-23,0.73
2026-01-24,0.92
2026-01-25,0.82
2026-01-26,0.83
2026-01-27,1.24
2026-01-28,1.64
2026-01-29,0.71
2026-01-30,1.26
2026-01-31,1.31
2026-02-01,0.63
2026-02-02,1.14
2026-02-03,0.92
2026-02-04,0.59
2026-02-05,1.57
2026-02-06,1.17
2026-02-07,1.43
2026-02-08,1.33
2026-02-09,0.69
2026-02-10,0.58
2026-02-11,0.63
2026-02-12,1.52
2026-02-13,1.43
2026-02-14,2.09
2026-02-15,1.17
2026-02-16,0.9
2026-02-17,1.19
2026-02-18,0.97
2026-02-19,1.8
2026-02-20,2.06
2026-02-21,2.23
2026-02-22,2.41
2026-02-23,2.52
2026-02-24,2.48
2026-02-25,2.49
2026-02-26,2.54
2026-02-27,1.35
2026-02-28,2.39
2026-03-01,2.3
2026-03-02,1.26
2026-03-03,2.52
2026-03-04,2.29
2026-03-05,1.56
2026-03-06,2.15
2026-03-07,2.49
2026-03-08,2.24
2026-03-09,1.57
2026-03-10,2.2
2026-03-11,2.6
2026-03-12,2.81
2026-03-13,2.36
2026-03-14,1.21
2026-03-15,3.08
2026-03-16,3.31
2026-03-17,3.72
2026-03-18,2.52
2026-03-19,2.02
2026-03-20,1.41
2026-03-21,1.86
2026-03-22,2.83
2026-03-23,3.27
2026-03-24,3.44
2026-03-25,3.43
2026-03-26,4.18
2026-03-27,4.04
