date,mean
2025-10-28,1.36
2025-10-29,1.14
2025-10-30,1.23
2025-10-31,0.65
2025-11-01,0.81
2025-11-02,1.43
2025-11-03,1.75
2025-11-04,1.97
2025-11-05,1.2
2025-11-06,1.01
2025-11-07,1.01
2025-11-08,1.27
2025-11-09,1.19
2025-11-10,0.77
2025-11-11,1.07
2025-11-12,1.34
2025-11-13,1.34
2025-11-14,0.7
2025-11-15,0.57
2025-11-16,0.57
2025-11-17,0.84
2025-11-18,1.03
2025-11-19,0.9
2025-11-20,1.06
2025-11-21,1.26
2025-11-22,0.98
2025-11-23,0.68
2025-11-24,0.75
2025-11-25,1.06
2025-11-26,0.89
2025-11-27,0.96
2025-11-28,0.89
2025-11-29,0.59
2025-11-30,0.98
2025-12-01,0.96
2025-12-02,0.96
2025-12-03,0.66
2025-12-04,0.95
2025-12-05,0.55
2025-12-06,0.64
2025-12-07,0.62
2025-12-08,0.55
2025-12-09,0.59
2025-12-10,0.57
2025-12-11,0.49
2025-12-12,0.4
2025-12-13,0.54
2025-12-14,0.49
2025-12-15,0.41
2025-12-16,0.63
2025-12-17,0.63
2025-12-18,0.69
2025-12-19,0.41
2025-12-20,0.65
2025-12-21,0.47
2025-12-22,0.49
2025-12-23,0.61
2025-12-24,0.67
2025-12-25,0.75
2025-12-26,0.58
2025-12-27,0.79
2025-12-28,0.73
2025-12-29,0.54
2025-12-30,0.56
2025-12-31,0.6
2026-01-01,0.45
2026-01-02,0.42
2026-01-03,0.45
2026-01-04,0.73
2026-01-05,1.02
2026-01-06,0.91
2026-01-07,0.73
2026-01-08,0.55
2026-01-09,0.98
2026-01-10,0.78
2026-01-11,0.56
2026-01-12,0.56
2026-01-13,0.47
2026-01-14,0.45
2026-01-15,0.42
2026-01-16,0.46
2026-01-17,0.58
2026-01-18,0.59
2026-01-19,0.79
2026-01-20,0.81
2026-01-21,0.78
2026-01-22,0.75
2026-01-23,0.61
2026-01-24,0.61
2026-01-25,1.63
2026-01-26,0.83
2026-01-27,0.87
2026-01-28,0.96
2026-01-29,1.21
2026-01-30,1.15
2026-01-31,1.02
2026-02-01,0.58
2026-02-02,0.72
2026-02-03,0.54
2026-02-04,0.73
2026-02-05,0.81
2026-02-06,0.81
2026-02-07,0.71
2026-02-08,1.07
2026-02-09,0.64
2026-02-10,0.85
2026-02-11,0.98
2026-02-12,1.34
2026-02-13,1.18
2026-02-14,1.76
2026-02-15,0.78
2026-02-16,0.77
2026-02-17,1.22
2026-02-18,0.96
2026-02-19,1.38
2026-02-20,1.75
2026-02-21,2.25
2026-02-22,2.26
2026-02-23,2.73
2026-02-24,2.96
2026-02-25,2.98
2026-02-26,2.57
2026-02-27,1.5
2026-02-28,1.82
2026-03-01,2.18
2026-03-02,1.08
2026-03-03,2.08
2026-03-04,1.89
2026-03-05,1.09
2026-03-06,1.65
2026-03-07,1.51
2026-03-08,1.86
2026-03-09,1.04
2026-03-10,1.6
2026-03-11,1.96
2026-03-12,2.37
2026-03-13,2.03
2026-03-14,0.92
2026-03-15,2.75
2026-03-16,3.29
2026-03-17,3.99
2026-03-18,1.98
2026-03-19,2.78
2026-03-20,1.22
2026-03-21,1.52
2026-03-22,2.68
2026-03-23,3.23
2026-03-24,3.25
2026-03-25,3.59
2026-03-26,3.65
2026-03-27,3.78
2026-03-28,3.55
2026-03-29,3.54
2026-03-30,3.75
2026-03-31,4.21
2026-04-01,3.93
2026-04-02,3.99
2026-04-03,4.13
2026-04-04,4.47
2026-04-05,4.19
2026-04-06,4.46
2026-04-07,1.48
2026-04-08,0.9
2026-04-09,4.06
2026-04-10,4.84
2026-04-11,3.28
2026-04-12,3.23
2026-04-13,1.51
2026-04-14,2.01
2026-04-15,3.74
2026-04-16,4.07
2026-04-17,4.71
2026-04-18,4.5
2026-04-19,4.54
2026-04-20,4.46
2026-04-21,3.65
2026-04-22,4.08
2026-04-23,4.01
2026-04-24,3.69
