date,mean
2025-10-28,1.46
2025-10-29,1.16
2025-10-30,1.38
2025-10-31,0.79
2025-11-01,0.77
2025-11-02,1.36
2025-11-03,1.83
2025-11-04,2.31
2025-11-05,1.42
2025-11-06,0.94
2025-11-07,0.94
2025-11-08,1.22
2025-11-09,1.28
2025-11-10,0.73
2025-11-11,1.35
2025-11-12,1.57
2025-11-13,1.57
2025-11-14,1
2025-11-15,0.69
2025-11-16,0.69
2025-11-17,0.86
2025-11-18,0.97
2025-11-19,1.01
2025-11-20,1.1
2025-11-21,1.36
2025-11-22,1.03
2025-11-23,0.6
2025-11-24,0.91
2025-11-25,1.09
2025-11-26,0.89
2025-11-27,0.92
2025-11-28,0.76
2025-11-29,0.45
2025-11-30,0.96
2025-12-01,1.04
2025-12-02,1.04
2025-12-03,0.59
2025-12-04,1.01
2025-12-05,0.43
2025-12-06,0.47
2025-12-07,0.56
2025-12-08,0.63
2025-12-09,0.74
2025-12-10,0.53
2025-12-11,0.59
2025-12-12,0.43
2025-12-13,0.41
2025-12-14,0.35
